16670653|RESULTS : After covarying for whole brain volume , children with VCFS exhibited 11 % greater volume of the left amygdala -LRB- p = .002 -RRB- and 8 % greater volume of the right amygdala -LRB- p = .01 -RRB- .
16670653|Children with VCFS exhibited smaller volumetric ratios of prefrontal and orbitofrontal cortex to amygdala , but not prefrontal cortex to hippocampus .
16670653|For children with VCFS , but not for the comparison sample , larger volumes of the amygdala and smaller ratios of prefrontal cortex to amygdala were associated with higher scores on the Internalizing , Externalizing , Anxiety , and Aggression scales of the Child Behavior Checklist and on the parent version of the Young Mania Rating Scale .
16670653|CONCLUSIONS : These findings suggest that the prefrontal cortex-amygdala circuit that underlies emotional processing is disrupted in children with VCFS and may be an important neurobiological substrate of psychiatric disorder in these children .
16682212|Rats were electrically kindled via the ipsilateral basolateral amygdala .
16682795|In cases homozygous for the epsilon4 allele -LRB- n = 8 -RRB- versus noncarriers , the greatest atrophy was located in the right amygdala followed by the right parahippocampal gyrus , the left amygdala and the left medial dorsal thalamic nucleus .
16698125|Total T concentrations were positively correlated with rCBF in the left putamen , bilateral thalamus , and left inferior frontal cortex and negatively correlated with amygdala rCBF bilaterally .
16704749|RESULTS : When contrasting unresolved and resolved life events , patients showed significant bilateral activation of frontotemporal areas including the insula , amygdala , and the anterior cingulate cortex , the left posterior cingulate cortex , right occipital cortex , the bilateral cerebellum and the midbrain .
16704749|The 2 x 2 factorial analysis -LRB- DeltaBPD - Deltacontrols -RRB- revealed similar results with bilateral activation of the frontal cortex including parts of the insula and of the orbitofrontal cortex , temporal activation including the amygdala , activation of the right occipital cortex , and parts of the cerebellum .
16704749|CONCLUSIONS : The activation of both , the amygdala and prefrontal areas , might reflect an increased effortful but insufficient attempt to control intensive emotions during the recall of unresolved life events in patients with BPD .
16708026|Furthermore , there was greater activation in the right dorsal anterior cingulate cortex , right anterior temporal pole , right amygdala , and right insula in depressed individuals .
16713587|Mood alters amygdala activation to sad distractors during an attentional task .
16713587|The amygdala is poised to mediate internal mood and external event processing because of its connections with both the internal milieu and the sensory world .
16713587|There is little evidence showing that the amygdala 's response to sad sensory stimuli is functionally modulated by mood state , however .
16713587|METHODS : We investigated the impact of mood on amygdala activation evoked by sad and neutral pictures presented as distractors during an attentional oddball task .
16720947|Stimulation of the basolateral amygdala improves the acquisition of a motor skill .
16720947|METHODS : Young , male Sprague Dawley rats were implanted stereotactically with one electrode in the basolateral amygdala -LRB- BLA -RRB- and trained to acquire a motor skill using their right anterior limb .
16720947|CONCLUSIONS : Reinforcement of neural plasticity by the activation of the amygdala is not restricted to hippocampus-dependent explicit memory , but it might represent a universal mechanism to modulate plasticity .
16730755|Expressive gestures involved additional areas related to social perception -LRB- bilateral STS , temporal poles , medial prefrontal lobe -RRB- , emotional processing -LRB- bilateral amygdala , bilateral ventrolateral prefrontal cortex -LRB- VLPFC -RRB- , speech and language processing -LRB- Broca 's and Wernicke 's areas -RRB- and the pre-supplementary motor area -LRB- pre-SMA -RRB- .
16740852|OBJECTIVES : We previously reported that children who were subjected to early socioemotional deprivation in Romanian orphanages showed glucose hypometabolism in limbic and paralimbic structures , including the orbital frontal gyrus , infralimbic prefrontal cortex , hippocampus/amygdala , lateral temporal cortex , and the brainstem .
16754842|CONTEXT : The amygdala is associated with socioemotional function and has been implicated in the pathophysiology of autism .
16754842|OBJECTIVE : To examine the relationship between amygdalar volume at ages 3 and 4 years and severity of clinical course and outcome at 6 years of age in children with autism spectrum disorder .
16754842|DESIGN : Magnetic resonance images acquired at 3 and 4 years of age were used to measure total cerebral , amygdalar , and hippocampal volumes .
16754842|Hierarchical linear models were used to predict variability in individual linear growth trajectories as a function of IQ , total cerebral , and amygdalar or hippocampal volumes .
16754842|RESULTS : Larger right amygdalar volume was associated with more severe social and communication impairments at ages 3 and 4 years .
16754842|Larger right amygdalar volume also was predictive of poorer social and communication abilities at age 6 years , even after controlling for IQ and total cerebral volume .
16754842|CONCLUSIONS : Larger right amygdalar volume at 3 and 4 years of age , but not left amygdalar , hippocampal , or total cerebral volume , is associated with a more severe clinical course and worse outcome at age 6 years in children with autism spectrum disorder .
16754842|These results provide additional evidence that amygdalar development is implicated in the behavioral impairments found in autism .
16759342|In smoking versus baseline contrasts , additional areas of greater activation were found in AA , including the right amygdala and left caudate nucleus .
16765649|Recognition of emotion with temporal lobe epilepsy and asymmetrical amygdala damage .
16765649|helen.fowler@srht.nhs.uk PURPOSE : Impairments in emotion recognition occur when there is bilateral damage to the amygdala .
16765649|In this study , ability to recognize auditory and visual expressions of emotion was investigated in people with asymmetrical amygdala damage -LRB- AAD -RRB- and temporal lobe epilepsy -LRB- TLE -RRB- .
16769955|During cataplexy , subtracted SPECT showed hyperperfusion in right amygdala , bilateral cingulate gyri , basal ganglia , thalami , premotor cortices , sensorimotor cortices , right insula , and brainstem , and hypoperfusion in prefrontal cortex and occipital lobe .
16775796|-LSB- Quantitative volumetric analysis of the hippocampus , amygdala and entorhinal cortex : normative database for the adult Portuguese population -RSB- .
16775796|pmgp@ipp.estsp.pt INTRODUCTION : Atrophy of the hippocampus , amygdala and entorhinal cortex can be found in neurodegenerative diseases , head trauma and epilepsy and are expressed by means of volume reductions .
16775796|SUBJECTS AND METHODS : Volumes of the right and left hippocampi , amygdalae and entorhinal cortex were measured from MRI in 34 right-handed healthy volunteers , aged 19-52 years .
16775796|No asymmetry was found in the amygdala .
16775796|Gender differences were exclusively noted in the absolute amygdala volumes -LRB- male > female -RRB- but were eliminated by the normalization procedure .
16784731|The anticonvulsant effects of progesterone and its metabolites on amygdala-kindled seizures in male rats .
16784731|The purpose of this study was to measure the anticonvulsant effects of progesterone , 5alpha-dihydroprogesterone , and allopregnanolone against amygdala-kindled seizures in male rats .
16784731|The amygdala kindling model is a model of human complex partial seizures with secondary generalization .
16784731|A bipolar electrode was chronically implanted in the right amygdala of male Wistar rats .
16784731|5alpha-dihydroprogesterone had a low ED50 of 6.2 mg/kg against both the generalized component of the amygdala-kindled seizure and the focal seizure .
16784731|Progesterone is an effective anticonvulsant against the secondarily generalized component of amygdala-kindled seizures in male rats .
16784731|5alpha-dihydroprogesterone is a potent anticonvulsant against both the kindled amygdala focal discharge and the secondarily generalized seizure .
16784731|Allopregnanolone is an effective anticonvulsant against the secondarily generalized component of the seizure , but not against the amygdala focal discharge .
1680359|Under halothane anesthesia , Microdialysis probe was inserted to the kindled focus , the right amygdala , and glutamate and aspartate contents of extracellular fluid were measured from 15 minutes prior to 30 minutes after seizure by high performance liquid chromatography -LRB- HPLC -RRB- .
16806312|Differential activation of the amygdala and the ` social brain ' during fearful face-processing in Asperger Syndrome .
16806312|We employed stimuli known to reliably activate the amygdala and other social brain areas , and ROI analyses to investigate brain areas responding to facial threat as well as those showing a linear response to varying threat intensities .
16806312|The controls showed greater activation in the left amygdala and left orbito-frontal cortex , while the HFA/AS group showed greater activation in the anterior cingulate gyrus and superior temporal cortex .
16806312|The control group also showed varying responses in social brain areas to varying intensities of fearful expression , including differential activations in the left and right amygdala .
1681980|Anticonvulsant effects of ipsilateral but not contralateral microinjections of the dopamine D2 agonist LY 171555 into the nucleus accumbens of amygdala-kindled rats .
1681980|Wahnschaffe U -LRB- 1 -RRB- , Löscher W. Author information : -LRB- 1 -RRB- Department of Pharmacology , Toxicology and Pharmacy , School of Veterinary Medicine , Hannover , F.R.G. Recent radioligand binding studies demonstrated an increase in the density of dopamine D2 receptors in the nucleus accumbens ipsilateral to the stimulating electrode in amygdala - or hippocampal-kindled rats .
16828125|There are strong theoretical grounds for the hypothesis that coding stimulus reward value also involves the amygdala .
16828125|The aim of the present investigation is to address whether the amygdala is also sensitive to reward value in faces , indexed as facial attractiveness .
16828125|We hypothesized that contrary to the linear effects reported previously in OFC , the amygdala would show a non-linear effect of attractiveness by responding to both high and low attractive faces relative to middle attractive faces .
16828125|Such a non-linear response would explain previous failures to report an amygdala response to attractiveness .
16828125|Consistent with our hypothesis , right amygdala showed a predicted non-linear response profile with greater responses to highly attractive and unattractive faces compared to middle-ranked faces , independent of task .
16828125|The non-linear response profile of the amygdala is consistent with a role in sensing the value of social stimuli , a function that may also involve specific sectors of the OFC .
16839779|We found out that in patients with Alzheimer disease , not only the lateral horns were significantly affected , but also the areas adjacent to the anterior corpus callosum , the splenium of the corpus callosum , the amygdala , the thalamus , the tale of the caudate nuclei -LRB- especially the left one -RRB- , and the head of the left caudate nucleus .
16855007|The results show that the imagination of pain is associated with increased activity in several brain regions involved in the pain-related neural network , notably the anterior cingulate cortex -LRB- ACC -RRB- , right anterior insula , cerebellum , posterior parietal cortex , and secondary somatosensory cortex region , whereas increased activity in the ACC and amygdala is associated with the viewing of images evoking fear .
16857388|In 5 brains , repeat segmentation resulted in intraclass correlation coefficients > 0.9 -LRB- except for the right amygdala -RRB- and an average percent voxel overlap of 90.0 % .
16857388|Brains were segmented into cerebral exterior -LRB- N = 8 -RRB- , cerebral lobes -LRB- N = 5 -RRB- , lateral ventricles -LRB- N = 8 -RRB- , cerebral cortex -LRB- N = 6 -RRB- , white matter -LRB- N = 6 -RRB- , corpus callosum -LRB- N = 7 -RRB- , deep central gray -LRB- N = 8 -RRB- , hippocampi -LRB- N = 8 -RRB- , amygdalae -LRB- N = 8 -RRB- , cerebellar hemispheres -LRB- N = 8 -RRB- , vermis -LRB- N = 8 -RRB- , midbrain -LRB- N = 8 -RRB- , pons -LRB- N = 8 -RRB- and medulla -LRB- N = 8 -RRB- .
16859412|leah.somerville@dartmouth.edu Medial temporal lobe structures such as the hippocampus have been shown to play a critical role in mnemonic processes , with additional recruitment of the amygdala when memories contain emotional content .
16859412|Thus far , studies that have examined the relationship between amygdala activity and memory have typically relied on emotional content of the kind that is rarely encountered in day-to-day interactions .
16859412|The present event-related functional magnetic resonance imaging study investigates whether amygdala activity supports emotional memory during the more subtle social interactions that punctuate everyday life .
16859412|Whereas a region within the right hippocampus responded strongly to all faces that had been paired with a description , regardless of its valence , activity in the right amygdala was uniquely sensitive to faces that had been previously associated with emotional descriptions -LRB- negative and positive > neutral -RRB- .
16859412|This pattern of activity in the amygdala was preserved even when the emotional contexts associated with faces could not be explicitly retrieved , suggesting a role for the amygdala in providing a nonspecific arousal indicator in response to viewing individuals with emotionally colored pasts .
16859420|A process-specific functional dissociation of the amygdala in emotional memory .
16859420|karine.sergerie@douglas.mcgill.ca Converging evidence highlights the important role of the amygdala in the enhanced memory for emotional material .
16859420|We found significant amygdala activation associated with both successful encoding and retrieval of fearful faces .
16859420|Critically , a direct comparison between both stages revealed that whereas the right amygdala was involved in emotional memory formation , the retrieval of those memories relied on the left amygdala .
16859420|Thus , this study demonstrates a hemispheric dissociation of amygdala involvement in different stages of emotional memory in humans .
16864952|We first determined at the right amygdala afterdischarge threshold -LRB- ADT -RRB- that is the minimal electric current necessary to evoke afterdischarge .
16864952|For investigating the effects of dantrolene on the development of kindling , rats were stimulated once daily at the right amygdala with a current , 10 % larger than ADT , one hour after either dantrolene or vehicle had been injected intraperitoneally .
16875846|Moreover , we assessed whether functional relationships between amygdala and any brain area changed depending the state of vigilance .
16875846|Only the activity within in the insula was found to covary with the amygdala , significantly more tightly during wakefulness than during REMS in relation to the VHR .
16875846|The functional connectivity between the amygdala and the insular cortex , two brain areas involved in cardiovascular regulation , differs significantly in REMS as compared to wakefulness .
16876130|RESULTS : GG homozygotes had greater right -LRB- R -RRB- dorsal amygdala -LRB- p < .008 -RRB- , bilateral anterior cingulate -LRB- p < .009 -RRB- , and R caudate reactivity -LRB- p < .015 -RRB- than T-allele carriers .
16880223|Emotion induction after direct intracerebral stimulations of human amygdala .
16880223|Very few studies in humans have quantified the effect obtained after direct electrical stimulation of the amygdala , in terms of both emotional and physiological responses .
16880223|We assessed the effects of direct electric stimulations in either the right or the left amygdala on verbally self-reported emotions -LRB- Izard scale -RRB- and on psychophysiological markers of emotions by recording skin conductance responses -LRB- SCRs -RRB- and by measuring the electromyographic responses of the corrugator supercilii -LRB- EMGc -RRB- .
16880223|According to responses on Izard scales , electrical stimulations of the right amygdala induced negative emotions , especially fear and sadness .
16880223|In contrast , stimulations of the left amygdala were able to induce either pleasant -LRB- happiness -RRB- or unpleasant -LRB- fear , anxiety , sadness -RRB- emotions .
16880223|These findings provide direct in vivo evidence that the human amygdala is involved in emotional experiences and strengthen the hypothesis of a functional asymmetry of the amygdala for valence and arousal processing .
16889985|yosakai-tky@umin.ac.jp Several neuroanatomical hypotheses of panic disorder have been proposed focusing on the significant role of the amygdala and PAG-related `` panic neurocircuitry . ''
16908199|agarrett@stanford.edu fMRI was used to dissociate neural responses temporally associated with the subjective experience of emotion from those associated with the perception of emotion-inducing stimuli in order to better define the emotion-related functions of the amygdala , lateral orbital frontal cortex -LRB- OFC -RRB- , and hippocampus .
16908199|fMRI results showed that viewing aversive pictures activated the amygdala , lateral OFC , and hippocampus .
16908199|Subjective emotion -LRB- present both during and after aversive pictures -RRB- was temporally associated with activation in the right lateral OFC and left hippocampus but not the amygdala .
16908199|The results support direct amygdala involvement in emotion perception but suggest that amygdala activation is not temporally associated with subjective emotion that occurs after the offset of emotion-related stimuli .
1691672|Intra-VTA administration of DiMe-C7 increased levels of dihydroxyphenylacetic acid -LRB- DOPAC -RRB- in the nucleus accumbens , olfactory tubercules and right amygdala , indicating increased mesolimbic dopamine metabolism .
1691672|DOPAC levels were not significantly increased in the frontal cortex , left amygdala or striatum .
1691672|DiMe-C7 also increased 5-hydroxyindoleacetic acid -LRB- 5-HIAA -RRB- levels in the amygdala but this was only statistically significant in the right amygdala .
16922878|PURPOSE : The right -LRB- nondominant -RRB- amygdala is crucial for processing facial emotion recognition -LRB- FER -RRB- .
16922878|Patients with temporal lobe epilepsy -LRB- TLE -RRB- associated with mesial temporal sclerosis -LRB- MTS -RRB- often incur right amygdalar damage , resulting in impaired FER if TLE onset occurred before age 6 years .
16922878|These results indicate that proper development of the right amygdala is necessary for optimal fear recognition , with other neural processes unable to compensate for early amygdalar damage .
16938433|PURPOSE : The present study was performed to understand the characteristics of septal kindling in rats , especially the efficacies of antiepileptic drugs in comparison with amygdala kindling .
16938433|METHODS : Under pentobarbital anesthesia , rats were fixed to a stereotaxic apparatus , and electrodes were implanted into the right frontal cortex , the hippocampus , the lateral septal and the amygdala .
16938433|Bipolar stimulation was applied to the lateral septal or the amygdala every day until a generalized seizure was obtained .
16938433|In addition , wet dog shakes were observed during the septal kindling procedure , different from amygdala kindling .
16938433|CBZ and ZNS caused a more potent inhibition of septal-kindled seizures than amygdala kindled seizures , whereas CLB inhibited both septal and amygdala kindled seizures to almost the same extent .
16938433|CONCLUSION : Septal kindling was confirmed to possess some characteristics , which were evidently different from that of amygdala kindling .
16942757|Women have a higher concentration in the orbitofrontal cortex involving Brodmann 's areas 10 , 11 and 25 and temporomedial cortex -LRB- bilateral hippocampus and right amygdala -RRB- , as well as their left basal insular cortex .
16942837|During fear perception , age was significantly positively correlated with greater functional activity within the prefrontal cortex , whereas no significant relationship was evident between age and activity in the amygdala .
16942837|The hypothesis of age related decreases in amygdala activity was not supported , but may have been due to low signal-to-noise and inadequate power in the present sample to resolve subtle changes in this small structure .
16950220|This positron emission tomography -LRB- PET -RRB- study evaluated how the activity in the SP-NK1 receptor system in the amygdala was affected by fear provocation in subjects with specific phobia .
16950220|RESULTS : The uptake of the labeled NK1 receptor antagonist was significantly reduced in the right amygdala during phobic stimulation .
16950220|In the left amygdala no significant differences were found between phobic and non-phobic conditions .
16950220|There was a negative correlation in the right , but not left , amygdala between subjective anxiety ratings and NK1 tracer binding .
16950220|CONCLUSIONS : Fear provocation affects the SP-NK1 receptor system in the right amygdala .
16959817|Such unpleasant musical experiences have been shown to activate a network of brain structures involved in emotion , mostly located in the medial temporal lobe : the parahippocampal gyrus , amygdala , hippocampus and temporal pole .
16959817|Moreover , the impairment differed from that induced by amygdala damage alone .
16959817|These findings are consistent with a two-dimensional model of defensive responses to aversive stimuli , in which the PHC and the amygdala subserve different roles .
16963565|The effect of anticipation and the specificity of sex differences for amygdala and hippocampus function in emotional memory .
16963565|Key brain areas involved in emotional memory are the amygdala and hippocampus , which are also recruited during aversion and its anticipation .
16963565|In anticipation of aversive pictures , bilateral dorsal amygdala and anterior hippocampus activations were associated with better immediate recognition memory .
16963565|Bilateral ventral amygdala activations in response to aversive pictures predicted delayed memory only .
16963565|We found that previously reported sex differences of memory associations with left amygdala for women and with right amygdala for men were confined to the ventral amygdala during picture viewing and delayed memory .
16963565|Results support an established animal model elucidating the functional neuroanatomy of the amygdala and hippocampus in emotional memory , highlight the importance of anticipatory processes in such memory for aversive events , and extend neuroanatomical evidence of sex differences for emotional memory .
16996281|A brain MRI revealed a high signal in the right amygdala , hippocampus and thalamus , instead of the pons .
16997391|Brain areas investigated included the amygdala , periaqueductal gray -LRB- PAG -RRB- , and bed nucleus of the stria terminalis -LRB- BNST -RRB- , all areas considered to be part of the `` fear circuit '' .
16997391|In contrast , EPM exposure did not elevate pCREB-lir in the amygdala or BNST in predator stressed rats .
16999337|The above mentioned symptoms might be originated not only from the disturbance of visuospacial recognition , which involves the limbic system -LRB- especially amygdala -RRB- , medial frontal cortex , and right hemisphere of the brain , but also from the disturbance of recursive consciousness , due to diffusely damaged brain regions with Lewy body pathology .
17001274|The study yielded two main findings : -LRB- i -RRB- processing of emotional distracters was associated with enhanced functional coupling between the amygdala and the inferior frontal cortex and -LRB- ii -RRB- the inferior frontal cortex showed a left-lateralized activation pattern discriminating successful from unsuccessful trials in the presence of emotional distraction .
17010135|Individual differences in ethanol self-administration following withdrawal are associated with asymmetric changes in dopamine and serotonin in the medial prefrontal cortex and amygdala .
17010135|carlosj@mail.amc.edu BACKGROUND : Ethanol withdrawal alters brain neurochemistry , causes asymmetric activation of neurons in the medial prefrontal cortex -LRB- mPFC -RRB- and amygdala -LRB- AMY -RRB- , and increases ethanol craving and drinking .
17010993|Anticipation of aversive stimuli activates extended amygdala in unipolar depression .
17010993|Compared to the healthy control group , during expectation of negative vs. neutral or positive stimuli the patients showed significantly more activation within the sublenticular extended dorsal amygdala -LRB- SLEA -RRB- bilaterally but did not differ from controls upon expecting positive stimuli .
17010993|Hamilton depression scores of the patients correlated positively with activation of the left and right ventral amygdala during expectation of negative stimuli .
17010993|Furthermore , we found a negative correlation of ventral amygdala activation in the patients with reappraisal scores comprising the ability to limit emotional responding by re-interpreting emotion-eliciting situations .
17010993|We interpret enhanced activation in the amygdala/SLEA as a possible consequence of altered future thinking in patients suffering from depression .
17015084|Moreover , implicit processing of affective intonation seems to be bound to subcortical regions mediating automatic induction of specific emotional reactions such as activation of the amygdala in response to fearful stimuli .
17019406|A stronger mood lowering effect was associated with less accurate performance on faces expressing a negative emotion in the incidental task and a stronger right amygdala response to fearful faces in comparison to happy faces .
17019406|These results were explained in terms of a mood-induced bias leading to a stronger impact of the expressed negative emotion which subsequently leads to more interference in the incidental task and a stronger amygdala response .
17021179|Genes influenced individual differences in left and right superior occipitofrontal fascicle -LRB- heritability up to 0.79 and 0.77 -RRB- , corpus callosum -LRB- 0.82 , 0.80 -RRB- , optic radiation -LRB- 0.69 , 0.79 -RRB- , corticospinal tract -LRB- 0.78 , 0.79 -RRB- , medial frontal cortex -LRB- 0.78 , 0.83 -RRB- , superior frontal cortex -LRB- 0.76 , 0.80 -RRB- , superior temporal cortex -LRB- 0.80 , 0.77 -RRB- , left occipital cortex -LRB- 0.85 -RRB- , left postcentral cortex -LRB- 0.83 -RRB- , left posterior cingulate cortex -LRB- 0.83 -RRB- , right parahippocampal cortex -LRB- 0.69 -RRB- , and amygdala -LRB- 0.80 , 0.55 -RRB- .
17027930|RESULTS : Metabolism was increased in the bilateral amygdala , accumbens area , and anteroventral putamen , left orbitofrontal cortex and right pregenual anterior cingulate cortex in depressives versus control subjects .
17027930|CONCLUSIONS : These results confirm previous reports that bipolar depression is associated with abnormally increased metabolism in the amygdala , ventral striatum , orbitofrontal cortex , anterior cingulate , and anterior insula , and extend these results to bipolar disorder type II depressives on lithium or divalproex .
17030472|The aim of the present study was to investigate the potential neuroprotective effects of estrogens in aging on brain regions with high levels of estrogen receptors , namely the hippocampus -LRB- HC -RRB- and the amygdala -LRB- AG -RRB- .
17030660|Measurements of the amygdala and hippocampus in pathologically confirmed Alzheimer disease and frontotemporal lobar degeneration .
17030660|OBJECTIVE : To assess the diagnostic utility of magnetic resonance imaging-derived amygdala and hippocampal volumes from patients with pathologically proved AD and FTLD .
17030660|DESIGN : Cross-sectional volumetric magnetic resonance imaging study of the hippocampus and amygdala .
17030660|MAIN OUTCOME MEASURES : Hippocampal and amygdala volumes .
17030660|RESULTS : Geometric mean amygdala and hippocampal volumes were , respectively , 15.0 % -LRB- 95 % confidence interval -LSB- CI -RSB- , 4.2 % -24.5 % -RRB- and 16.4 % -LRB- 95 % CI , 5.9 % -25.6 % -RRB- lower in the AD than in the control group .
17030660|In FTLD , the equivalent differences were 43.1 % -LRB- 95 % CI , 31.9 % -52.6 % -RRB- in the amygdala and 36.1 % -LRB- 95 % CI , 27.5 % -43.7 % -RRB- in the hippocampus .
17030660|On average , the left amygdala was 39 % smaller in semantic dementia than in frontal variant FTLD , whereas the right amygdala was only 1 % smaller .
17030660|However , severe or asymmetrical amygdala atrophy should suggest FTLD .
17042790|Preferential responses in amygdala and insula during presentation of facial contempt and disgust .
17042790|The imaging data indicated significant activity in the amygdala and in globus pallidus and putamen during processing of contemptuous faces .
17042790|Moreover , direct comparisons of contempt vs. disgust yielded significantly different activations in the amygdala .
17055981|The right fusiform face area -LRB- FFA -RRB- , the right superior temporal sulcus -LRB- STS -RRB- , and the amygdala responded strongly to visible faces .
17055981|Activity in the amygdala was equally strong in both the visible and invisible conditions to fearful faces but much weaker in the invisible condition for the neutral faces .
17055981|In the invisible condition , amygdala activity was highly correlated with that of the STS but not with FFA .
17058525|Bilateral MR volumetry of the amygdala in chronic PTSD patients .
17058525|goran.pavlisa@zg.htnet.hr Posttraumatic stress disorder -LRB- PTSD -RRB- patients experience symptoms which implicate dysfunction of emotional memory circuits , and possible damage of the amygdala .
17058525|Laterality differences in activity of the amygdala have been reported in PTSD patients , with presumed adaptive plasticity in the hippocampus and the amygdala .
17058525|The aim of this study was to investigate possible interhemispheric differences of amygdalar volume in chronic PTSD patients , with calculation of right-to-left volume ratios .
17058525|The mean right amygdalar volume of our patients was significantly smaller than the left one -LRB- p = 0.031 -RRB- , with the right-to-left volume ratio of 0.96 + / - 0.06 .
17058525|This tendency towards smaller right amygdala may be an acquired effect as a result of stress-induced plasticity , however we can not exclude the possibility of a predisposing condition .
17064731|Moreover the four DBT responders displayed reduction of HRF modulation in the left amygdala and both hippocampi .
17065334|Insulin was associated with increased metabolism in ventral striatum and prefrontal cortex and with decreased metabolism in right amygdala/hippocampus and cerebellar vermis -LRB- P < 0.001 -RRB- , relative to global brain .
17067740|Overall brain activity for spontaneous pain of PHN involved affective and sensory-discriminative areas : thalamus , primary and secondary somatosensory , insula and anterior cingulate cortices , as well as areas involved in emotion , hedonics , reward , and punishment : ventral striatum , amygdala , orbital frontal cortex , and ventral tegmental area .
17067740|The sensory and affective activations only responded to the short-term treatment -LRB- 6h of Lidoderm -RRB- ; while the ventral striatum and amygdala -LRB- reward-related regions -RRB- decreased mainly with longer-term treatment -LRB- 2 weeks of Lidoderm -RRB- .
17067740|The ventral striatal and amygdala activity best reflected changes in NPS , which was modulated only with longer-term treatment .
17069470|A parametric analysis showed that the left amygdala was activated in relation to subjective amusement .
17069470|We hypothesize that the amygdala plays a key role in giving humor an emotional dimension .
17084970|The anticonvulsant effects of allopregnanolone against amygdala-kindled seizures in female rats .
17084970|In 2003 , we reported that progesterone 's first metabolite , 5alpha-dihydroprogesterone -LRB- 5alpha-DHP -RRB- , has strong anticonvulsant effects in amygdala-kindled female rats .
17084970|These occur without sedation , and involve suppression of the kindled amygdala focus , as well as the secondarily generalized kindled seizure .
17084970|The purpose of this study was to investigate the anticonvulsant actions of progesterone 's secondary metabolite , allopregnanolone , in the amygdala kindling model .
17084970|Adult female Wistar rats were implanted with chronic indwelling electrodes in the right amygdala , and kindled to 30 stage 5 seizures .
17084970|Varying doses of allopregnanolone were then administered to each subject in randomized order , and the effects on the kindled amygdala focus and the secondarily generalized kindled seizure were observed .
17084970|Even at the highest doses tested , however , there was no suppression of the kindled amygdala focus .
17084970|Allopregnanolone has anticonvulsant effects -- and a good therapeutic index -- against the secondarily generalized component of amygdala-kindled seizures .
17091130|Lower mu-opioid receptor BP was also detected during the denicotinized smoking condition in the smoker group , compared to baseline scans in non-smokers , in the cingulate cortex , thalamus , ventral basal ganglia , and amygdala .
17091130|These reductions were reversed during the average nicotine condition in the thalamus , ventral basal ganglia and amygdala .
17097071|RESULTS : In bipolar patients , in response to both angry and happy faces relative to neutral faces , we observed reduced activation of right rostral ventrolateral prefrontal cortex together with increased activity in right pregenual anterior cingulate , amygdala , and paralimbic cortex .
17097071|Reduced activation in ventrolateral prefrontal cortex might reflect diminished top-down control that leads to the observed exaggerated activation in amygdala and paralimbic areas .
17099553|Additionally , a number of reports described morphometric abnormalities in various subcortical structures , such as amygdala , basal ganglia and thalamus .
17099553|When increase in volume is reported , it is preferentially localised in the left cerebral hemi-sphere and more specifically in prefrontal and temporal cortices and in amygdala .
17110687|Hippocampal volumes were smaller ipsilateral to the seizure focus , but there was no significant volume loss involving the amygdala , caudate , or cerebellum .
17110687|Hippocampal and amygdalar right-to-left VRs differed significantly between right and left TLE groups and controls , whereas thalamic right-to-left VRs differed only between the TLE groups .
17110687|Caudate ipsilateral-to-contralateral VRs were positively , whereas amygdalar and cerebellar VRs were negatively , correlated with GTCS frequency .
17110687|CONCLUSIONS : Unilateral amygdalar and bilateral thalamic volume loss , in the absence of caudate head atrophy , is likely to reflect seizure-induced injury due to TLE .
17110687|Correlations of VRs affecting the amygdala , caudate , and cerebellum with GTCS frequency may also reflect injury or a prediposition for secondary generalization .
17113049|Volume of left amygdala subregion predicted temperamental trait of harm avoidance in female young subjects .
17113049|When the score on the harm avoidance -LRB- HA -RRB- subscale was used as a dependent variable , the multiple regression analysis revealed that the HA score positively correlated with the volume of the part of left amygdala .
17114143|OBJECTIVES : Functional neuroimaging studies have revealed that the hippocampus and amygdala are involved in tinnitus perception .
17114143|The amygdala and hippocampus are supplied by the anterior choroidal artery .
17116389|Female Wistar rats were implanted with electrodes in the right amygdala , and initial -- pre-kindling -- afterdischarge thresholds -LRB- ADT 's -RRB- were determined 1 , 2 , 4 , and 8 weeks after electrode implantation .
17118565|Hemispheric differences in protein kinase C betaII levels in the rat amygdala : baseline asymmetry and lateralized changes associated with cue and context in a classical fear conditioning paradigm .
17118565|The amygdala is critically important for fear learning , and specific kinases have been implicated as contributors to the mechanisms that underlie learning .
17118565|We examined levels of protein kinase C betaII -LRB- PKC betaII -RRB- in the left and right lateral and basolateral nuclei -LRB- LA/BLA -RRB- of the amygdala from animals that were classically fear conditioned with tones as cues and footshocks .
17123557|Stroke patients reported an unpleasant experience to frightening stimuli similar to healthy controls , yet showed significantly lower activity in the right ventral lateral and left dorsolateral prefrontal cortex , amygdala , thalamus , and retrosplenial cingulate gyrus .
17131114|The volumes of six subregions were measured bilaterally ; these included the superior temporal gyrus -LRB- STG -RRB- , middle + inferior temporal gyrus -LRB- MITG -RRB- , fusiform gyrus -LRB- FG -RRB- , parahippocampal gyrus -LRB- PHG -RRB- , amygdala -LRB- AM -RRB- , and hippocampus -LRB- HP -RRB- .
